450	91	31	37
442	102	35	26
432	105	42	26
409	118	37	43
409	118	37	43
409	118	37	43
409	118	37	43
409	118	37	43
409	118	37	43
383	150	37	47
374	131	32	62
364	124	31	58
358	115	55	43
376	104	53	49
391	110	40	47
392	115	32	44
389	132	32	40
381	135	38	45
376	140	40	45
383	144	37	46
374	146	42	44
369	150	48	37
370	150	44	43
377	150	42	42
378	150	41	48
371	156	46	76
369	149	52	75
364	147	61	67
359	143	65	56
364	133	58	39
337	128	63	42
181	185	65	24
176	192	70	21
171	191	65	23
167	191	69	23
164	190	69	20
163	190	71	17
159	189	73	16
158	189	76	15
154	188	77	15
154	188	77	16
152	188	77	17
151	187	78	17
153	188	77	18
150	189	79	18
151	190	81	18
149	192	80	16
149	192	81	16
148	192	81	17
150	193	81	16
148	194	82	16
148	194	83	16
148	195	81	15
148	195	82	15
148	196	82	15
149	196	83	15
150	197	84	15
151	198	84	15
152	198	86	15
154	199	83	15
154	200	85	15
154	200	85	15
156	201	86	16
108	277	78	26
110	278	74	24
109	279	54	23
113	279	51	24
114	277	40	26
128	281	29	21
131	278	25	22
131	277	21	21
132	277	21	21
131	275	20	21
132	278	19	19
132	277	20	20
132	276	21	20
132	276	20	20
132	274	21	21
132	274	21	21
132	275	19	21
132	273	19	22
131	273	21	23
130	275	22	22
130	275	21	22
130	275	19	21
128	275	22	22
128	277	22	21
128	276	23	22
126	279	22	20
127	276	21	22
127	277	18	21
125	277	21	22
126	278	18	21
124	278	22	22
123	280	18	20
122	279	19	21
122	279	21	22
120	279	22	22
119	282	21	20
118	280	22	22
118	281	20	21
116	284	19	18
116	281	20	21
116	281	19	21
115	280	19	22
114	280	22	22
112	281	24	22
111	282	23	21
111	282	24	22
110	281	25	23
108	281	23	22
107	281	25	22
107	281	22	22
106	280	24	22
105	282	26	22
104	282	27	21
103	282	27	20
103	282	25	21
103	280	25	23
102	282	25	21
102	281	25	22
102	279	25	23
101	279	25	22
101	278	25	23
99	279	26	23
99	278	25	24
97	277	29	25
98	275	27	25
100	274	25	25
101	274	23	25
104	274	21	26
103	273	22	26
100	274	25	23
100	274	25	23
100	274	25	23
100	274	25	23
100	274	25	23
100	274	25	23
100	274	25	23
100	274	25	23
100	274	25	23
100	274	25	23
100	274	25	23
100	274	25	23
100	274	25	23
100	274	25	23
100	274	25	23
34	182	22	26
34	182	22	26
34	182	22	26
34	182	22	26
34	182	22	26
34	182	22	26
34	182	22	26
22	88	21	32
24	-6	21	38
24	-6	21	38
24	-6	21	38
24	-6	21	38
24	-6	21	38
24	-6	21	38
24	-6	21	38
24	-6	21	38
24	-6	21	38
24	-6	21	38
24	-6	21	38
24	-6	21	38
24	-6	21	38
24	-6	21	38
24	-6	21	38
24	-6	21	38
24	-6	21	38
24	-6	21	38
24	-6	21	38
24	-6	21	38
24	-6	21	38
24	-6	21	38
24	-6	21	38
24	-6	21	38
24	-6	21	38
24	-6	21	38
24	-6	21	38
24	-6	21	38
24	-6	21	38
24	-6	21	38
24	-6	21	38
24	-6	21	38
24	-6	21	38
118	47	25	39
131	34	33	42
194	216	35	42
196	215	35	40
196	214	39	35
196	214	39	35
196	214	39	35
196	214	39	35
196	214	39	35
203	176	27	47
202	177	32	45
197	175	51	48
197	175	51	48
197	175	51	48
180	212	40	35
199	209	40	37
199	209	40	37
199	209	40	37
199	209	40	37
199	209	40	37
199	209	40	37
199	209	40	37
199	209	40	37
199	209	40	37
198	173	46	44
175	180	71	38
175	202	72	22
188	203	43	36
197	200	31	30
195	199	34	25
195	199	34	25
195	199	34	25
195	199	34	25
195	199	34	25
195	199	34	25
195	199	34	25
195	199	34	25
191	166	37	36
199	167	39	32
199	167	39	32
92	250	29	44
88	249	24	35
115	249	26	29
122	248	28	23
122	248	28	23
122	248	28	23
122	248	28	23
122	248	28	23
122	248	28	23
