1215	139	63	102
1211	135	72	107
1210	136	73	103
1208	138	79	102
1201	137	83	106
1187	142	89	102
1171	146	92	99
1161	142	96	96
1151	144	97	100
1135	150	103	93
1118	148	111	101
1102	145	109	105
1100	151	102	98
1092	150	90	99
1081	152	88	95
1061	163	90	94
1040	166	101	84
1026	160	109	91
1018	157	107	100
1001	158	107	99
970	168	125	93
941	169	132	91
932	161	122	102
915	159	114	104
884	168	120	106
863	172	126	94
849	169	126	99
843	167	120	106
822	173	125	98
792	186	139	95
774	181	133	99
762	176	126	108
753	178	108	109
732	187	98	103
719	193	101	93
706	188	108	98
700	185	102	108
688	182	103	115
666	198	118	101
649	202	123	100
632	192	127	110
626	190	113	106
614	193	102	107
588	205	110	104
569	211	117	98
557	209	120	96
549	207	120	113
539	207	118	109
518	221	129	105
504	222	131	101
493	220	128	101
491	219	115	108
487	220	95	115
470	230	94	106
449	233	102	107
436	231	111	105
432	234	114	103
428	232	109	117
419	231	107	123
403	237	120	122
387	244	117	117
379	245	118	116
374	248	105	112
365	250	88	125
355	252	82	119
341	255	81	116
335	254	79	114
323	254	81	115
323	255	85	124
319	256	84	125
307	258	91	136
302	264	92	129
295	270	92	122
293	278	88	113
289	276	80	113
286	278	76	122
286	280	74	149
283	302	75	132
279	310	77	103
281	309	77	101
282	314	78	102
285	316	77	96
291	321	79	96
296	327	89	94
291	323	105	95
293	323	107	102
291	337	121	99
284	341	122	104
288	347	152	107
288	355	151	106
292	355	144	105
