93	113	34	109
95	112	33	102
97	108	32	99
102	109	32	99
103	108	33	98
102	104	33	98
105	101	33	98
106	106	33	100
102	108	34	100
105	113	32	97
109	115	32	97
115	121	33	96
121	116	33	94
125	104	33	88
130	89	33	98
129	88	34	96
128	87	33	96
117	80	33	98
118	84	32	94
113	93	32	92
106	105	33	92
98	107	33	91
88	108	34	92
96	113	31	93
96	107	31	92
95	98	32	90
93	90	32	97
95	95	31	88
94	89	32	86
98	90	32	89
101	99	31	91
103	106	30	89
108	114	30	88
116	119	29	87
118	116	28	85
115	103	27	86
119	97	27	82
113	87	27	82
106	81	29	86
105	78	28	88
102	81	28	84
102	89	28	81
98	103	28	81
86	116	29	84
80	125	30	86
79	128	31	84
85	121	27	81
86	112	26	79
89	98	26	83
93	93	25	81
94	89	25	78
98	86	26	83
102	87	24	84
102	94	26	84
106	104	25	84
112	113	25	82
111	115	26	82
116	114	26	81
123	108	27	82
118	101	27	82
113	93	27	78
104	86	27	78
104	82	26	79
103	80	27	80
96	85	26	80
92	94	24	80
80	105	25	79
81	114	24	78
78	115	24	78
76	110	25	76
75	104	24	78
81	103	25	76
89	98	26	77
93	90	27	76
95	89	26	76
101	88	25	72
107	89	23	72
113	98	22	73
123	111	23	74
133	115	24	76
145	113	23	74
155	102	23	75
161	101	23	74
161	101	21	73
148	99	21	72
143	96	22	72
134	86	23	72
128	86	23	76
118	95	24	78
113	109	23	77
108	121	22	77
109	127	22	77
115	141	21	71
117	138	21	72
116	128	21	72
115	120	21	72
114	111	22	79
114	111	22	77
115	107	21	78
119	105	22	76
120	106	21	75
121	111	20	74
131	122	21	73
135	126	21	72
136	129	22	76
140	120	21	74
146	105	21	67
151	94	21	68
150	91	21	73
146	85	23	72
141	79	21	70
138	82	22	73
130	96	22	69
116	101	20	67
112	100	21	71
108	105	20	67
95	99	19	68
87	92	19	64
88	83	20	65
95	73	21	67
99	70	22	76
107	75	25	72
114	82	24	76
119	100	25	78
124	123	22	68
126	128	20	63
127	121	21	64
137	114	21	64
139	109	24	68
134	99	24	72
127	99	24	73
115	97	25	79
109	107	26	74
86	112	27	79
77	122	30	81
72	122	26	75
68	110	25	76
70	108	25	75
80	99	26	78
88	93	25	77
99	97	22	73
109	105	21	69
113	115	21	69
122	126	20	70
134	135	25	77
129	129	28	78
135	109	26	77
139	106	20	69
133	104	19	63
131	105	21	64
127	106	19	63
121	113	18	60
113	123	18	61
99	127	19	62
101	130	21	66
101	129	20	63
105	126	22	62
111	120	21	64
121	112	21	65
128	106	23	63
128	105	21	64
127	106	21	63
127	112	21	65
125	124	20	62
130	131	19	59
131	128	18	61
132	121	19	60
139	112	19	61
136	110	21	59
130	106	19	58
127	100	19	59
121	100	20	59
118	106	20	60
108	115	20	61
100	133	21	58
95	138	20	57
92	127	20	56
93	119	19	56
93	115	20	59
95	110	19	58
96	108	18	58
96	110	17	59
101	119	17	56
105	122	18	60
108	123	18	59
111	121	18	57
115	104	20	59
115	94	21	61
112	95	20	58
105	97	18	58
102	96	23	60
94	101	20	58
81	104	21	64
60	126	18	55
54	131	20	59
53	128	21	61
51	113	21	62
58	119	20	58
65	115	19	55
73	107	22	58
78	108	19	58
84	115	17	54
92	122	16	51
102	119	17	53
113	115	20	61
121	101	20	63
132	92	18	59
133	90	18	58
132	84	18	58
134	81	18	59
131	81	18	61
125	84	19	65
115	101	18	59
108	106	19	60
110	114	21	60
107	104	19	59
107	85	23	65
111	74	30	74
112	72	31	73
111	73	26	74
113	79	25	74
116	87	21	71
121	91	21	72
126	99	21	70
131	97	22	71
142	82	23	71
151	75	23	71
150	70	22	69
149	62	28	74
143	62	26	74
139	67	28	74
132	82	28	71
116	89	30	72
114	95	30	73
108	87	30	72
103	83	23	66
103	82	25	67
109	79	22	65
117	77	26	66
121	93	18	54
131	98	20	61
139	115	20	57
146	113	20	62
149	116	20	64
156	103	20	63
161	89	21	65
157	86	19	61
154	94	18	52
151	97	19	51
145	107	16	47
137	115	16	50
121	122	15	50
116	118	16	49
111	111	16	49
102	101	16	48
102	96	17	49
105	91	17	48
110	91	17	47
116	95	16	51
121	103	16	48
127	106	18	60
133	99	19	66
141	95	22	64
147	72	29	72
147	74	20	58
145	80	16	51
140	80	16	53
135	86	15	52
128	97	17	50
121	107	15	49
108	107	16	50
109	110	16	48
101	105	16	47
93	98	16	47
92	94	17	49
95	90	16	49
102	89	16	47
105	89	17	51
114	102	17	49
120	109	15	46
125	108	17	47
133	103	14	47
137	96	16	47
145	84	15	47
146	80	16	46
143	79	16	47
140	81	17	51
135	77	20	62
131	85	23	61
119	104	19	56
105	131	16	46
100	128	15	47
95	116	15	47
91	114	16	46
91	113	16	47
98	98	18	54
103	106	15	46
113	103	16	49
121	104	17	50
126	110	16	45
125	106	19	48
131	108	18	45
135	75	21	62
137	64	21	60
133	57	21	62
