205	151	17	50
202	149	21	53
200	150	21	49
198	149	22	51
197	149	21	48
197	149	22	50
195	148	21	51
192	147	22	52
191	148	22	49
190	148	22	48
188	147	20	46
187	145	20	47
186	145	21	47
186	144	20	48
183	143	20	49
181	143	20	50
182	143	19	48
180	142	20	48
179	142	20	48
179	141	20	47
179	141	19	46
177	140	19	45
176	140	20	43
175	140	19	43
174	140	20	42
173	141	20	43
172	140	20	43
171	137	20	47
171	139	19	45
169	135	20	47
167	137	20	44
167	137	19	42
166	135	19	42
166	134	18	43
165	133	19	44
164	129	19	48
164	127	19	51
162	128	20	49
162	127	19	49
161	129	21	45
161	127	20	44
162	126	20	44
161	125	19	44
162	124	18	46
161	124	18	46
160	119	17	50
160	124	15	46
158	126	18	43
157	126	18	42
156	125	18	43
154	124	17	41
153	123	16	40
151	121	15	40
149	121	16	39
149	121	15	40
148	121	16	39
147	122	15	38
145	121	17	40
144	122	17	39
142	122	17	39
141	122	16	39
138	119	15	41
138	117	13	42
137	118	14	42
134	117	16	42
134	117	16	43
132	118	15	41
131	117	16	42
128	117	15	41
127	115	14	40
125	114	15	40
124	114	15	40
124	113	15	40
123	112	15	41
122	112	15	41
120	112	16	40
118	111	16	41
116	111	17	42
115	109	15	41
115	109	14	38
113	108	15	40
113	107	13	39
112	107	13	39
110	107	13	37
108	107	13	37
106	107	13	35
105	108	13	35
103	106	13	35
102	106	13	36
100	104	13	37
98	103	13	38
98	103	13	39
95	102	14	39
93	103	13	36
92	104	13	35
91	103	13	35
88	103	13	34
87	103	13	34
84	101	13	35
84	100	13	35
83	99	12	36
81	99	13	36
80	100	12	35
78	100	12	34
77	101	13	34
76	100	12	34
74	99	12	34
72	97	13	36
70	96	13	38
69	96	13	37
68	96	14	37
67	97	13	36
65	96	13	38
63	96	14	35
62	96	14	34
61	95	13	34
60	94	12	35
58	93	13	36
57	93	12	36
57	93	12	37
