269	75	34	64
266	72	37	68
257	65	39	73
264	73	34	66
268	74	28	62
264	75	29	61
259	71	37	66
356	80	44	57
350	78	48	59
361	74	37	59
150	76	34	61
254	66	38	66
249	63	43	68
250	66	41	65
254	69	32	66
253	68	31	66
248	68	29	66
245	67	28	67
240	67	31	68
235	69	37	69
229	72	37	66
233	73	33	71
235	72	32	74
239	73	29	72
236	74	33	71
230	72	39	70
227	70	42	70
231	72	42	70
240	71	33	73
242	69	31	75
245	65	28	75
244	62	28	74
241	64	30	73
233	64	36	71
225	65	40	74
224	65	35	77
224	68	32	78
223	66	30	77
216	65	36	76
210	66	43	75
211	68	48	72
216	67	41	79
224	69	34	81
221	71	36	81
228	73	32	79
227	72	31	80
225	74	36	77
232	78	29	76
227	78	36	80
234	78	30	84
235	77	31	83
234	81	32	78
227	82	41	78
233	80	57	75
222	78	46	78
222	80	36	79
219	80	34	83
219	77	32	85
214	76	33	84
212	75	36	82
205	73	47	82
207	71	42	86
213	72	35	91
217	72	32	93
219	72	31	89
213	72	41	86
211	70	47	85
213	71	49	83
224	73	37	90
224	73	34	93
217	72	41	95
210	78	46	87
222	76	39	88
217	73	50	89
221	75	41	92
225	80	38	90
233	77	32	99
237	76	33	99
234	76	38	92
230	79	47	90
229	78	51	89
242	77	41	97
244	80	38	100
244	81	38	97
246	82	35	92
242	81	39	90
234	83	46	89
230	78	46	96
232	75	40	98
228	67	36	106
228	72	34	101
226	68	39	100
218	68	50	98
221	64	67	95
232	62	53	106
234	66	44	107
239	69	38	106
240	71	38	103
242	77	41	94
241	72	45	93
238	72	48	100
247	72	43	107
253	71	39	108
254	69	38	102
252	69	42	88
239	65	46	90
221	64	65	94
212	63	64	99
217	61	49	103
209	59	40	104
209	72	37	87
206	68	38	86
202	61	43	87
197	58	49	86
205	55	52	98
212	56	47	99
220	62	38	95
225	65	43	94
222	62	51	92
220	64	56	88
237	71	47	84
247	68	43	90
253	66	43	96
255	62	49	101
254	62	51	95
263	73	49	87
267	73	51	81
272	71	44	87
284	66	41	94
287	67	42	100
292	69	41	96
293	78	38	86
291	76	50	84
306	73	40	90
306	73	40	90
306	73	40	90
304	78	39	89
306	93	38	72
301	79	41	81
295	78	42	82
294	74	39	89
292	74	37	91
289	73	34	93
286	72	30	88
286	72	30	88
342	70	34	69
269	67	48	82
272	68	41	81
276	63	31	86
330	65	37	64
266	84	35	70
271	82	35	69
271	82	38	63
282	81	30	70
280	77	34	78
284	79	31	80
289	75	32	84
288	79	35	70
283	79	44	66
291	81	41	64
295	83	41	69
298	83	33	69
301	81	26	71
297	81	29	65
294	82	35	67
296	82	37	63
300	85	33	62
296	84	39	68
296	83	33	71
300	85	29	70
301	88	30	65
295	85	40	63
291	76	51	67
292	70	52	76
296	83	49	69
297	86	40	66
307	85	33	66
311	92	27	55
315	79	37	61
305	82	45	61
305	83	52	64
307	75	48	72
308	71	56	83
325	73	38	79
324	75	36	71
318	86	48	58
317	81	57	64
313	81	61	67
329	78	42	71
331	69	35	80
327	76	33	71
333	78	31	69
329	76	39	71
338	74	30	74
333	74	37	76
327	64	36	68
337	72	37	86
338	59	37	96
334	62	45	92
335	62	50	86
351	86	41	71
349	83	45	79
352	81	35	86
340	72	40	89
341	75	40	80
340	92	39	66
334	90	43	71
326	81	48	80
308	67	49	77
309	69	55	102
319	85	41	80
323	86	37	79
311	83	49	77
309	95	54	61
326	96	42	68
332	93	34	74
332	94	26	75
332	95	33	73
329	93	35	70
329	94	40	66
339	97	32	66
340	99	36	67
338	98	35	69
345	98	25	72
349	99	24	68
342	99	33	64
334	96	47	65
348	97	35	62
351	102	35	62
350	100	32	66
347	100	29	67
352	98	23	65
345	100	32	59
338	101	39	59
343	103	38	58
336	100	46	65
346	100	35	69
352	101	24	64
355	102	23	62
346	104	32	60
340	105	37	53
360	106	32	53
363	105	31	58
365	106	27	59
366	105	23	59
369	106	25	52
367	105	33	51
367	104	33	54
368	105	32	59
367	106	34	60
365	104	30	64
366	104	23	64
365	105	25	56
366	103	24	45
367	103	30	49
366	103	32	56
366	102	30	57
366	107	29	58
356	101	28	55
360	100	23	51
357	99	27	53
354	100	31	55
353	101	32	54
352	98	34	61
341	97	39	64
345	95	25	67
347	95	22	66
346	96	21	54
340	96	27	55
344	96	32	55
345	99	34	59
347	99	33	63
351	99	28	67
352	102	21	66
355	103	21	52
357	111	25	42
357	114	29	44
353	109	35	55
358	107	38	61
361	104	32	67
354	107	30	66
361	107	23	66
356	109	29	66
354	108	31	59
361	107	32	58
362	106	34	60
365	114	38	57
368	114	27	60
372	114	21	61
377	111	25	50
383	114	26	43
389	113	28	43
394	107	25	43
