74	86	56	48
74	85	59	53
76	84	56	53
76	76	58	61
78	71	55	60
76	74	57	67
74	76	58	72
74	76	58	74
66	78	65	83
59	84	71	73
61	88	67	71
63	91	63	69
63	95	64	61
62	96	62	57
63	96	60	60
62	94	59	63
63	93	54	64
63	88	53	69
61	86	54	70
61	84	51	72
59	84	51	73
58	87	51	67
54	86	57	65
53	90	58	54
54	93	57	49
55	92	57	48
53	92	59	49
51	91	63	50
48	89	65	53
50	90	61	50
50	95	59	47
52	90	59	55
53	92	57	58
54	95	59	60
55	99	56	53
58	101	51	53
59	103	51	52
61	104	50	53
62	104	50	54
62	105	48	55
65	104	45	56
66	102	42	58
67	102	43	54
67	99	43	60
69	98	40	62
70	97	38	65
68	96	44	67
68	97	48	60
68	97	47	61
66	96	52	67
65	92	54	72
65	92	56	73
68	93	55	73
74	96	51	69
80	97	45	64
78	101	47	59
83	103	45	54
89	103	39	54
92	107	40	53
93	109	40	48
96	109	38	48
98	110	38	49
101	111	36	49
104	110	34	51
107	111	33	49
109	110	33	49
111	109	34	49
112	109	35	50
113	108	34	50
113	108	36	49
115	107	38	47
117	106	40	52
118	106	39	49
119	106	41	47
119	106	40	50
126	107	39	47
133	109	33	41
138	111	29	39
144	112	26	39
147	113	25	38
149	113	23	35
151	113	23	37
152	113	25	35
156	112	27	38
156	110	30	39
156	108	32	41
159	107	29	42
160	106	34	42
164	102	34	48
165	104	35	45
169	104	33	46
169	103	36	46
176	99	31	50
178	96	36	51
184	95	42	46
184	93	47	50
186	97	57	43
189	94	58	46
192	92	56	48
196	89	54	53
199	88	52	55
203	85	51	57
205	85	51	58
205	81	53	62
205	82	52	60
207	85	53	58
208	85	57	58
210	83	57	61
212	79	58	65
214	70	58	74
217	71	57	73
220	74	55	71
222	76	56	69
225	73	56	72
227	73	56	72
228	75	60	70
230	76	58	69
233	79	56	68
236	78	57	69
238	76	56	71
239	81	59	65
244	75	57	72
241	74	61	72
243	72	61	75
247	69	58	79
253	72	55	73
252	72	59	73
